transaction_id,type,cost,date,date_time,month,quarter
18642,fuel,9.123333333333335,2026-10-02,2026-10-02,2026-10,2026Q4
18643,delivery,12607.68,2026-10-02,2026-10-02,2026-10,2026Q4
18644,fuel,114.59,2026-10-02,2026-10-02,2026-10,2026Q4
18645,delivery,8618.43,2026-10-02,2026-10-02,2026-10,2026Q4
18646,fuel,53.38666666666666,2026-10-02,2026-10-02,2026-10,2026Q4
18647,delivery,6338.08,2026-10-02,2026-10-02,2026-10,2026Q4
18648,fuel,48.25333333333334,2026-10-02,2026-10-02,2026-10,2026Q4
18649,delivery,731.79,2026-10-02,2026-10-02,2026-10,2026Q4
18650,fuel,2.4033333333333333,2026-10-02,2026-10-02,2026-10,2026Q4
18651,delivery,5303.5,2026-10-02,2026-10-02,2026-10,2026Q4
18652,fuel,73.92,2026-10-02,2026-10-02,2026-10,2026Q4
18653,delivery,16924.89,2026-10-02,2026-10-02,2026-10,2026Q4
18654,fuel,112.60666666666665,2026-10-02,2026-10-02,2026-10,2026Q4
18655,delivery,6457.570000000001,2026-10-02,2026-10-02,2026-10,2026Q4
18656,fuel,45.01,2026-10-02,2026-10-02,2026-10,2026Q4
18657,delivery,2597.7000000000003,2026-10-02,2026-10-02,2026-10,2026Q4
18658,fuel,51.59,2026-10-02,2026-10-02,2026-10,2026Q4
18659,delivery,3734.4,2026-10-02,2026-10-02,2026-10,2026Q4
18660,fuel,9.123333333333335,2026-10-02,2026-10-02,2026-10,2026Q4
18661,delivery,2193.34,2026-10-02,2026-10-02,2026-10,2026Q4
18662,fuel,45.45333333333333,2026-10-02,2026-10-02,2026-10,2026Q4
18663,delivery,8338.279999999999,2026-10-02,2026-10-02,2026-10,2026Q4
18664,fuel,37.846666666666664,2026-10-02,2026-10-02,2026-10,2026Q4
18665,delivery,1626.2,2026-10-02,2026-10-02,2026-10,2026Q4
18666,fuel,16.426666666666666,2026-10-02,2026-10-02,2026-10,2026Q4
18667,delivery,4914.19,2026-10-02,2026-10-02,2026-10,2026Q4
18668,fuel,84.09333333333333,2026-10-02,2026-10-02,2026-10,2026Q4
18669,delivery,3551.78,2026-10-02,2026-10-02,2026-10,2026Q4
18670,fuel,45.01,2026-10-02,2026-10-02,2026-10,2026Q4
18671,delivery,18634.02,2026-10-02,2026-10-02,2026-10,2026Q4
18672,fuel,48.25333333333334,2026-10-02,2026-10-02,2026-10,2026Q4
18673,delivery,2256.2799999999997,2026-10-02,2026-10-02,2026-10,2026Q4
18674,fuel,54.83333333333333,2026-10-02,2026-10-02,2026-10,2026Q4
18675,delivery,5796.160000000001,2026-10-02,2026-10-02,2026-10,2026Q4
18676,fuel,51.42666666666667,2026-10-02,2026-10-02,2026-10,2026Q4
18677,fuel,1161.2530400456617,2026-10-03,2026-10-03,2026-10,2026Q4
18678,fuel,609.0461251505676,2026-10-03,2026-10-03,2026-10,2026Q4
18679,fuel,865.7353316698465,2026-10-03,2026-10-03,2026-10,2026Q4
18680,fuel,699.5475096541276,2026-10-03,2026-10-03,2026-10,2026Q4
18681,delivery,1584.23,2026-10-03,2026-10-03,2026-10,2026Q4
18682,fuel,107.33333333333334,2026-10-03,2026-10-03,2026-10,2026Q4
18683,delivery,294.34999999999997,2026-10-03,2026-10-03,2026-10,2026Q4
18684,fuel,113.14333333333335,2026-10-03,2026-10-03,2026-10,2026Q4
18685,delivery,2458.5399999999995,2026-10-03,2026-10-03,2026-10,2026Q4
18686,fuel,114.59,2026-10-03,2026-10-03,2026-10,2026Q4
18687,delivery,5243.95,2026-10-03,2026-10-03,2026-10,2026Q4
18688,fuel,60.620000000000005,2026-10-03,2026-10-03,2026-10,2026Q4
18689,delivery,8843.63,2026-10-03,2026-10-03,2026-10,2026Q4
18690,fuel,16.426666666666666,2026-10-03,2026-10-03,2026-10,2026Q4
18691,delivery,1197.9,2026-10-03,2026-10-03,2026-10,2026Q4
18692,fuel,97.55666666666667,2026-10-03,2026-10-03,2026-10,2026Q4
18693,delivery,5104.42,2026-10-03,2026-10-03,2026-10,2026Q4
18694,fuel,16.426666666666666,2026-10-03,2026-10-03,2026-10,2026Q4
18695,delivery,3473.9100000000003,2026-10-03,2026-10-03,2026-10,2026Q4
18696,fuel,16.426666666666666,2026-10-03,2026-10-03,2026-10,2026Q4
18697,delivery,2225.3,2026-10-03,2026-10-03,2026-10,2026Q4
18698,fuel,37.846666666666664,2026-10-03,2026-10-03,2026-10,2026Q4
18699,delivery,6028.68,2026-10-03,2026-10-03,2026-10,2026Q4
18700,fuel,114.59,2026-10-03,2026-10-03,2026-10,2026Q4
18701,delivery,303.5,2026-10-03,2026-10-03,2026-10,2026Q4
18702,fuel,60.620000000000005,2026-10-03,2026-10-03,2026-10,2026Q4
18703,delivery,1489.63,2026-10-03,2026-10-03,2026-10,2026Q4
18704,fuel,90.58,2026-10-03,2026-10-03,2026-10,2026Q4
18705,delivery,2605.21,2026-10-03,2026-10-03,2026-10,2026Q4
18706,fuel,11.433333333333335,2026-10-03,2026-10-03,2026-10,2026Q4
18707,delivery,7817.040000000001,2026-10-03,2026-10-03,2026-10,2026Q4
18708,fuel,51.42666666666667,2026-10-03,2026-10-03,2026-10,2026Q4
18709,delivery,6544.23,2026-10-03,2026-10-03,2026-10,2026Q4
18710,fuel,112.60666666666665,2026-10-03,2026-10-03,2026-10,2026Q4
18711,delivery,6393.06,2026-10-03,2026-10-03,2026-10,2026Q4
18712,fuel,37.846666666666664,2026-10-03,2026-10-03,2026-10,2026Q4
18713,delivery,296.52,2026-10-03,2026-10-03,2026-10,2026Q4
18714,fuel,86.8,2026-10-03,2026-10-03,2026-10,2026Q4
18715,fuel,949.5564236389994,2026-10-04,2026-10-04,2026-10,2026Q4
18716,fuel,472.8558989740694,2026-10-04,2026-10-04,2026-10,2026Q4
18717,fuel,1129.7027186773305,2026-10-04,2026-10-04,2026-10,2026Q4
18718,delivery,1664.8500000000001,2026-10-04,2026-10-04,2026-10,2026Q4
18719,fuel,28.956666666666667,2026-10-04,2026-10-04,2026-10,2026Q4
18720,delivery,10612.68,2026-10-04,2026-10-04,2026-10,2026Q4
18721,fuel,75.6,2026-10-04,2026-10-04,2026-10,2026Q4
18722,delivery,12585.33,2026-10-04,2026-10-04,2026-10,2026Q4
18723,fuel,28.956666666666667,2026-10-04,2026-10-04,2026-10,2026Q4
18724,delivery,5818.32,2026-10-04,2026-10-04,2026-10,2026Q4
18725,fuel,60.620000000000005,2026-10-04,2026-10-04,2026-10,2026Q4
18726,delivery,3318.9799999999996,2026-10-04,2026-10-04,2026-10,2026Q4
18727,fuel,9.123333333333335,2026-10-04,2026-10-04,2026-10,2026Q4
18728,delivery,5826.679999999999,2026-10-04,2026-10-04,2026-10,2026Q4
18729,fuel,51.59,2026-10-04,2026-10-04,2026-10,2026Q4
18730,delivery,4822.93,2026-10-04,2026-10-04,2026-10,2026Q4
18731,fuel,16.426666666666666,2026-10-04,2026-10-04,2026-10,2026Q4
18732,delivery,7040.88,2026-10-04,2026-10-04,2026-10,2026Q4
18733,fuel,28.956666666666667,2026-10-04,2026-10-04,2026-10,2026Q4
18734,delivery,2081.31,2026-10-04,2026-10-04,2026-10,2026Q4
18735,fuel,3.5,2026-10-04,2026-10-04,2026-10,2026Q4
18736,delivery,5909.51,2026-10-04,2026-10-04,2026-10,2026Q4
18737,fuel,53.38666666666666,2026-10-04,2026-10-04,2026-10,2026Q4
18738,delivery,3767.31,2026-10-04,2026-10-04,2026-10,2026Q4
18739,fuel,75.6,2026-10-04,2026-10-04,2026-10,2026Q4
18740,delivery,8336.54,2026-10-04,2026-10-04,2026-10,2026Q4
18741,fuel,7.910000000000001,2026-10-04,2026-10-04,2026-10,2026Q4
18742,delivery,3370.36,2026-10-04,2026-10-04,2026-10,2026Q4
18743,fuel,114.59,2026-10-04,2026-10-04,2026-10,2026Q4
18744,delivery,3323.48,2026-10-04,2026-10-04,2026-10,2026Q4
18745,fuel,7.910000000000001,2026-10-04,2026-10-04,2026-10,2026Q4
18746,delivery,22243.63,2026-10-04,2026-10-04,2026-10,2026Q4
18747,fuel,84.09333333333333,2026-10-04,2026-10-04,2026-10,2026Q4
18748,delivery,4514.900000000001,2026-10-04,2026-10-04,2026-10,2026Q4
18749,fuel,48.25333333333334,2026-10-04,2026-10-04,2026-10,2026Q4
18750,delivery,4379.02,2026-10-04,2026-10-04,2026-10,2026Q4
18751,fuel,7.910000000000001,2026-10-04,2026-10-04,2026-10,2026Q4
18752,supplier_delivery,49280.4,2026-10-05,2026-10-05,2026-10,2026Q4
18753,supplier_delivery,19055.79,2026-10-05,2026-10-05,2026-10,2026Q4
18754,supplier_delivery,60786.18,2026-10-05,2026-10-05,2026-10,2026Q4
18755,supplier_delivery,67518.36,2026-10-05,2026-10-05,2026-10,2026Q4
18756,supplier_delivery,16198.65,2026-10-05,2026-10-05,2026-10,2026Q4
18757,supplier_delivery,25272.0,2026-10-05,2026-10-05,2026-10,2026Q4
18758,supplier_delivery,18732.87,2026-10-05,2026-10-05,2026-10,2026Q4
18759,supplier_delivery,57160.35,2026-10-05,2026-10-05,2026-10,2026Q4
18760,supplier_delivery,39241.799999999996,2026-10-05,2026-10-05,2026-10,2026Q4
18761,supplier_delivery,42046.29,2026-10-05,2026-10-05,2026-10,2026Q4
18762,supplier_delivery,37588.590000000004,2026-10-05,2026-10-05,2026-10,2026Q4
18763,supplier_delivery,29691.09,2026-10-05,2026-10-05,2026-10,2026Q4
18764,supplier_delivery,31326.75,2026-10-05,2026-10-05,2026-10,2026Q4
18765,supplier_delivery,16167.060000000001,2026-10-05,2026-10-05,2026-10,2026Q4
18766,supplier_delivery,22137.57,2026-10-05,2026-10-05,2026-10,2026Q4
18767,supplier_delivery,41554.89,2026-10-05,2026-10-05,2026-10,2026Q4
18768,supplier_delivery,22643.010000000002,2026-10-05,2026-10-05,2026-10,2026Q4
18769,supplier_delivery,20765.16,2026-10-05,2026-10-05,2026-10,2026Q4
18770,supplier_delivery,65538.72,2026-10-05,2026-10-05,2026-10,2026Q4
18771,supplier_delivery,48975.03,2026-10-05,2026-10-05,2026-10,2026Q4
18772,supplier_delivery,59473.44,2026-10-05,2026-10-05,2026-10,2026Q4
18773,supplier_delivery,21305.7,2026-10-05,2026-10-05,2026-10,2026Q4
18774,supplier_delivery,25019.28,2026-10-05,2026-10-05,2026-10,2026Q4
18775,supplier_delivery,54222.479999999996,2026-10-05,2026-10-05,2026-10,2026Q4
18776,supplier_delivery,29831.489999999998,2026-10-05,2026-10-05,2026-10,2026Q4
18777,supplier_delivery,30161.430000000004,2026-10-05,2026-10-05,2026-10,2026Q4
18778,supplier_delivery,35261.46,2026-10-05,2026-10-05,2026-10,2026Q4
18779,supplier_delivery,69856.02,2026-10-05,2026-10-05,2026-10,2026Q4
18780,supplier_delivery,20663.37,2026-10-05,2026-10-05,2026-10,2026Q4
18781,supplier_delivery,50831.82,2026-10-05,2026-10-05,2026-10,2026Q4
18782,supplier_delivery,58101.03,2026-10-05,2026-10-05,2026-10,2026Q4
18783,supplier_delivery,20884.5,2026-10-05,2026-10-05,2026-10,2026Q4
18784,supplier_delivery,48076.47,2026-10-05,2026-10-05,2026-10,2026Q4
18785,supplier_delivery,15830.1,2026-10-05,2026-10-05,2026-10,2026Q4
18786,supplier_delivery,67083.12,2026-10-05,2026-10-05,2026-10,2026Q4
18787,supplier_delivery,17707.95,2026-10-05,2026-10-05,2026-10,2026Q4
18788,supplier_delivery,30049.11,2026-10-05,2026-10-05,2026-10,2026Q4
18789,supplier_delivery,54678.78,2026-10-05,2026-10-05,2026-10,2026Q4
18790,supplier_delivery,31495.230000000003,2026-10-05,2026-10-05,2026-10,2026Q4
18791,supplier_delivery,39227.76,2026-10-05,2026-10-05,2026-10,2026Q4
18792,supplier_delivery,50912.55,2026-10-05,2026-10-05,2026-10,2026Q4
18793,supplier_delivery,42348.15,2026-10-05,2026-10-05,2026-10,2026Q4
18794,supplier_delivery,42249.87,2026-10-05,2026-10-05,2026-10,2026Q4
18795,supplier_delivery,59466.42,2026-10-05,2026-10-05,2026-10,2026Q4
18796,supplier_delivery,28539.81,2026-10-05,2026-10-05,2026-10,2026Q4
18797,supplier_delivery,17346.420000000002,2026-10-05,2026-10-05,2026-10,2026Q4
18798,supplier_delivery,23502.96,2026-10-05,2026-10-05,2026-10,2026Q4
18799,delivery,422.95000000000005,2026-10-05,2026-10-05,2026-10,2026Q4
18800,fuel,45.01,2026-10-05,2026-10-05,2026-10,2026Q4
18801,delivery,3317.55,2026-10-05,2026-10-05,2026-10,2026Q4
18802,fuel,83.23,2026-10-05,2026-10-05,2026-10,2026Q4
18803,delivery,1194.3799999999999,2026-10-05,2026-10-05,2026-10,2026Q4
18804,fuel,11.433333333333335,2026-10-05,2026-10-05,2026-10,2026Q4
18805,delivery,5485.900000000001,2026-10-05,2026-10-05,2026-10,2026Q4
18806,fuel,55.90666666666667,2026-10-05,2026-10-05,2026-10,2026Q4
18807,delivery,4984.96,2026-10-05,2026-10-05,2026-10,2026Q4
18808,fuel,114.59,2026-10-05,2026-10-05,2026-10,2026Q4
18809,delivery,2626.16,2026-10-05,2026-10-05,2026-10,2026Q4
18810,fuel,55.90666666666667,2026-10-05,2026-10-05,2026-10,2026Q4
18811,delivery,1372.6399999999999,2026-10-05,2026-10-05,2026-10,2026Q4
18812,fuel,54.83333333333333,2026-10-05,2026-10-05,2026-10,2026Q4
18813,delivery,709.92,2026-10-05,2026-10-05,2026-10,2026Q4
18814,fuel,9.123333333333335,2026-10-05,2026-10-05,2026-10,2026Q4
18815,delivery,138.45,2026-10-05,2026-10-05,2026-10,2026Q4
18816,fuel,37.846666666666664,2026-10-05,2026-10-05,2026-10,2026Q4
18817,delivery,5883.82,2026-10-05,2026-10-05,2026-10,2026Q4
18818,fuel,114.59,2026-10-05,2026-10-05,2026-10,2026Q4
18819,delivery,488.62,2026-10-05,2026-10-05,2026-10,2026Q4
18820,fuel,45.01,2026-10-05,2026-10-05,2026-10,2026Q4
18821,delivery,5241.210000000001,2026-10-05,2026-10-05,2026-10,2026Q4
18822,fuel,37.846666666666664,2026-10-05,2026-10-05,2026-10,2026Q4
18823,delivery,12166.18,2026-10-05,2026-10-05,2026-10,2026Q4
18824,fuel,48.25333333333334,2026-10-05,2026-10-05,2026-10,2026Q4
18825,delivery,160.10999999999999,2026-10-05,2026-10-05,2026-10,2026Q4
18826,fuel,113.14333333333335,2026-10-05,2026-10-05,2026-10,2026Q4
18827,delivery,7511.219999999999,2026-10-05,2026-10-05,2026-10,2026Q4
18828,fuel,81.41000000000001,2026-10-05,2026-10-05,2026-10,2026Q4
18829,fuel,752.783925834195,2026-10-06,2026-10-06,2026-10,2026Q4
18830,delivery,5171.68,2026-10-06,2026-10-06,2026-10,2026Q4
18831,fuel,53.38666666666666,2026-10-06,2026-10-06,2026-10,2026Q4
18832,delivery,8749.380000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18833,fuel,113.14333333333335,2026-10-06,2026-10-06,2026-10,2026Q4
18834,delivery,5771.320000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18835,fuel,2.4033333333333333,2026-10-06,2026-10-06,2026-10,2026Q4
18836,delivery,9611.78,2026-10-06,2026-10-06,2026-10,2026Q4
18837,fuel,45.45333333333333,2026-10-06,2026-10-06,2026-10,2026Q4
18838,delivery,7093.629999999999,2026-10-06,2026-10-06,2026-10,2026Q4
18839,fuel,73.92,2026-10-06,2026-10-06,2026-10,2026Q4
18840,delivery,5436.63,2026-10-06,2026-10-06,2026-10,2026Q4
18841,fuel,7.910000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18842,delivery,1465.6499999999999,2026-10-06,2026-10-06,2026-10,2026Q4
18843,fuel,81.41000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18844,delivery,2600.57,2026-10-06,2026-10-06,2026-10,2026Q4
18845,fuel,51.59,2026-10-06,2026-10-06,2026-10,2026Q4
18846,delivery,1712.2,2026-10-06,2026-10-06,2026-10,2026Q4
18847,fuel,81.41000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18848,delivery,1718.6000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18849,fuel,37.846666666666664,2026-10-06,2026-10-06,2026-10,2026Q4
18850,delivery,11635.060000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18851,fuel,37.846666666666664,2026-10-06,2026-10-06,2026-10,2026Q4
18852,delivery,10748.1,2026-10-06,2026-10-06,2026-10,2026Q4
18853,fuel,2.4033333333333333,2026-10-06,2026-10-06,2026-10,2026Q4
18854,delivery,2677.09,2026-10-06,2026-10-06,2026-10,2026Q4
18855,fuel,107.33333333333334,2026-10-06,2026-10-06,2026-10,2026Q4
18856,delivery,1945.8,2026-10-06,2026-10-06,2026-10,2026Q4
18857,fuel,84.09333333333333,2026-10-06,2026-10-06,2026-10,2026Q4
18858,delivery,4898.5599999999995,2026-10-06,2026-10-06,2026-10,2026Q4
18859,fuel,81.41000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18860,delivery,5079.33,2026-10-06,2026-10-06,2026-10,2026Q4
18861,fuel,60.620000000000005,2026-10-06,2026-10-06,2026-10,2026Q4
18862,delivery,10216.16,2026-10-06,2026-10-06,2026-10,2026Q4
18863,fuel,28.956666666666667,2026-10-06,2026-10-06,2026-10,2026Q4
18864,delivery,7790.9800000000005,2026-10-06,2026-10-06,2026-10,2026Q4
18865,fuel,81.41000000000001,2026-10-06,2026-10-06,2026-10,2026Q4
18866,delivery,3414.9599999999996,2026-10-06,2026-10-06,2026-10,2026Q4
18867,fuel,73.92,2026-10-06,2026-10-06,2026-10,2026Q4
18868,payroll,8104.53,2026-10-07,2026-10-07,2026-10,2026Q4
18869,payroll,8489.19,2026-10-07,2026-10-07,2026-10,2026Q4
18870,payroll,8971.82,2026-10-07,2026-10-07,2026-10,2026Q4
18871,payroll,9066.52,2026-10-07,2026-10-07,2026-10,2026Q4
18872,payroll,8365.68,2026-10-07,2026-10-07,2026-10,2026Q4
18873,payroll,4186.85,2026-10-07,2026-10-07,2026-10,2026Q4
18874,payroll,3177.43,2026-10-07,2026-10-07,2026-10,2026Q4
18875,payroll,10230.29,2026-10-07,2026-10-07,2026-10,2026Q4
18876,payroll,8612.67,2026-10-07,2026-10-07,2026-10,2026Q4
18877,payroll,7951.45,2026-10-07,2026-10-07,2026-10,2026Q4
18878,payroll,7293.73,2026-10-07,2026-10-07,2026-10,2026Q4
18879,payroll,8490.35,2026-10-07,2026-10-07,2026-10,2026Q4
18880,payroll,7747.2,2026-10-07,2026-10-07,2026-10,2026Q4
18881,payroll,7386.1,2026-10-07,2026-10-07,2026-10,2026Q4
18882,payroll,1369.8,2026-10-07,2026-10-07,2026-10,2026Q4
18883,payroll,2092.7,2026-10-07,2026-10-07,2026-10,2026Q4
18884,payroll,3729.09,2026-10-07,2026-10-07,2026-10,2026Q4
18885,payroll,4139.4,2026-10-07,2026-10-07,2026-10,2026Q4
18886,payroll,7402.34,2026-10-07,2026-10-07,2026-10,2026Q4
18887,payroll,6129.2,2026-10-07,2026-10-07,2026-10,2026Q4
18888,payroll,8178.78,2026-10-07,2026-10-07,2026-10,2026Q4
18889,payroll,5929.25,2026-10-07,2026-10-07,2026-10,2026Q4
18890,payroll,7764.05,2026-10-07,2026-10-07,2026-10,2026Q4
18891,payroll,6978.74,2026-10-07,2026-10-07,2026-10,2026Q4
18892,payroll,7867.56,2026-10-07,2026-10-07,2026-10,2026Q4
18893,payroll,6950.09,2026-10-07,2026-10-07,2026-10,2026Q4
18894,payroll,6688.45,2026-10-07,2026-10-07,2026-10,2026Q4
18895,payroll,5834.85,2026-10-07,2026-10-07,2026-10,2026Q4
18896,payroll,7465.66,2026-10-07,2026-10-07,2026-10,2026Q4
18897,payroll,8488.25,2026-10-07,2026-10-07,2026-10,2026Q4
18898,payroll,5896.78,2026-10-07,2026-10-07,2026-10,2026Q4
18899,payroll,6144.04,2026-10-07,2026-10-07,2026-10,2026Q4
18900,payroll,6761.04,2026-10-07,2026-10-07,2026-10,2026Q4
18901,payroll,6443.86,2026-10-07,2026-10-07,2026-10,2026Q4
18902,payroll,7494.08,2026-10-07,2026-10-07,2026-10,2026Q4
18903,payroll,6313.07,2026-10-07,2026-10-07,2026-10,2026Q4
18904,payroll,1447.01,2026-10-07,2026-10-07,2026-10,2026Q4
18905,payroll,4327.54,2026-10-07,2026-10-07,2026-10,2026Q4
18906,payroll,4864.44,2026-10-07,2026-10-07,2026-10,2026Q4
18907,payroll,6269.75,2026-10-07,2026-10-07,2026-10,2026Q4
18908,payroll,4045.76,2026-10-07,2026-10-07,2026-10,2026Q4
18909,payroll,5532.78,2026-10-07,2026-10-07,2026-10,2026Q4
18910,payroll,9154.95,2026-10-07,2026-10-07,2026-10,2026Q4
18911,payroll,8112.21,2026-10-07,2026-10-07,2026-10,2026Q4
18912,payroll,8652.09,2026-10-07,2026-10-07,2026-10,2026Q4
18913,fuel,1220.537706311431,2026-10-07,2026-10-07,2026-10,2026Q4
18914,delivery,480.33,2026-10-07,2026-10-07,2026-10,2026Q4
18915,fuel,86.8,2026-10-07,2026-10-07,2026-10,2026Q4
18916,delivery,13497.52,2026-10-07,2026-10-07,2026-10,2026Q4
18917,fuel,114.59,2026-10-07,2026-10-07,2026-10,2026Q4
18918,delivery,3421.44,2026-10-07,2026-10-07,2026-10,2026Q4
18919,fuel,55.90666666666667,2026-10-07,2026-10-07,2026-10,2026Q4
18920,delivery,2325.41,2026-10-07,2026-10-07,2026-10,2026Q4
18921,fuel,9.123333333333335,2026-10-07,2026-10-07,2026-10,2026Q4
18922,delivery,1943.08,2026-10-07,2026-10-07,2026-10,2026Q4
18923,fuel,37.846666666666664,2026-10-07,2026-10-07,2026-10,2026Q4
18924,delivery,2063.6,2026-10-07,2026-10-07,2026-10,2026Q4
18925,fuel,90.58,2026-10-07,2026-10-07,2026-10,2026Q4
18926,delivery,2710.72,2026-10-07,2026-10-07,2026-10,2026Q4
18927,fuel,86.8,2026-10-07,2026-10-07,2026-10,2026Q4
18928,delivery,795.01,2026-10-07,2026-10-07,2026-10,2026Q4
18929,fuel,45.45333333333333,2026-10-07,2026-10-07,2026-10,2026Q4
18930,delivery,3849.6799999999994,2026-10-07,2026-10-07,2026-10,2026Q4
18931,fuel,73.92,2026-10-07,2026-10-07,2026-10,2026Q4
18932,delivery,5581.2,2026-10-07,2026-10-07,2026-10,2026Q4
18933,fuel,51.59,2026-10-07,2026-10-07,2026-10,2026Q4
18934,delivery,5935.65,2026-10-07,2026-10-07,2026-10,2026Q4
18935,fuel,37.846666666666664,2026-10-07,2026-10-07,2026-10,2026Q4
18936,delivery,4405.639999999999,2026-10-07,2026-10-07,2026-10,2026Q4
18937,fuel,107.33333333333334,2026-10-07,2026-10-07,2026-10,2026Q4
18938,delivery,7338.540000000001,2026-10-07,2026-10-07,2026-10,2026Q4
18939,fuel,16.426666666666666,2026-10-07,2026-10-07,2026-10,2026Q4
18940,delivery,3367.5299999999997,2026-10-07,2026-10-07,2026-10,2026Q4
18941,fuel,84.09333333333333,2026-10-07,2026-10-07,2026-10,2026Q4
18942,delivery,5824.79,2026-10-07,2026-10-07,2026-10,2026Q4
18943,fuel,48.25333333333334,2026-10-07,2026-10-07,2026-10,2026Q4
18944,delivery,2293.44,2026-10-07,2026-10-07,2026-10,2026Q4
18945,fuel,2.4033333333333333,2026-10-07,2026-10-07,2026-10,2026Q4
18946,delivery,2363.26,2026-10-07,2026-10-07,2026-10,2026Q4
18947,fuel,37.846666666666664,2026-10-07,2026-10-07,2026-10,2026Q4
18948,delivery,3239.0099999999998,2026-10-07,2026-10-07,2026-10,2026Q4
18949,fuel,48.25333333333334,2026-10-07,2026-10-07,2026-10,2026Q4
18950,delivery,1227.51,2026-10-07,2026-10-07,2026-10,2026Q4
18951,fuel,114.59,2026-10-07,2026-10-07,2026-10,2026Q4
18952,fuel,851.2139141496972,2026-10-08,2026-10-08,2026-10,2026Q4
18953,delivery,10579.34,2026-10-08,2026-10-08,2026-10,2026Q4
18954,fuel,51.42666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18955,delivery,3203.67,2026-10-08,2026-10-08,2026-10,2026Q4
18956,fuel,51.42666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18957,delivery,2113.06,2026-10-08,2026-10-08,2026-10,2026Q4
18958,fuel,60.620000000000005,2026-10-08,2026-10-08,2026-10,2026Q4
18959,delivery,4637.0,2026-10-08,2026-10-08,2026-10,2026Q4
18960,fuel,51.42666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18961,delivery,7919.219999999999,2026-10-08,2026-10-08,2026-10,2026Q4
18962,fuel,73.92,2026-10-08,2026-10-08,2026-10,2026Q4
18963,delivery,6949.120000000001,2026-10-08,2026-10-08,2026-10,2026Q4
18964,fuel,37.846666666666664,2026-10-08,2026-10-08,2026-10,2026Q4
18965,delivery,10920.57,2026-10-08,2026-10-08,2026-10,2026Q4
18966,fuel,37.846666666666664,2026-10-08,2026-10-08,2026-10,2026Q4
18967,delivery,3913.0,2026-10-08,2026-10-08,2026-10,2026Q4
18968,fuel,51.42666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18969,delivery,7164.72,2026-10-08,2026-10-08,2026-10,2026Q4
18970,fuel,81.41000000000001,2026-10-08,2026-10-08,2026-10,2026Q4
18971,delivery,5771.6900000000005,2026-10-08,2026-10-08,2026-10,2026Q4
18972,fuel,86.8,2026-10-08,2026-10-08,2026-10,2026Q4
18973,delivery,184.6,2026-10-08,2026-10-08,2026-10,2026Q4
18974,fuel,97.55666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18975,delivery,4248.4,2026-10-08,2026-10-08,2026-10,2026Q4
18976,fuel,51.42666666666667,2026-10-08,2026-10-08,2026-10,2026Q4
18977,delivery,3319.79,2026-10-08,2026-10-08,2026-10,2026Q4
18978,fuel,37.846666666666664,2026-10-08,2026-10-08,2026-10,2026Q4
18979,delivery,2076.75,2026-10-08,2026-10-08,2026-10,2026Q4
18980,fuel,81.41000000000001,2026-10-08,2026-10-08,2026-10,2026Q4
18981,delivery,2780.52,2026-10-08,2026-10-08,2026-10,2026Q4
18982,fuel,113.14333333333335,2026-10-08,2026-10-08,2026-10,2026Q4
18983,fuel,469.26768593969064,2026-10-09,2026-10-09,2026-10,2026Q4
18984,delivery,2379.72,2026-10-09,2026-10-09,2026-10,2026Q4
18985,fuel,28.956666666666667,2026-10-09,2026-10-09,2026-10,2026Q4
18986,delivery,1384.79,2026-10-09,2026-10-09,2026-10,2026Q4
18987,fuel,107.33333333333334,2026-10-09,2026-10-09,2026-10,2026Q4
18988,delivery,5962.82,2026-10-09,2026-10-09,2026-10,2026Q4
18989,fuel,2.4033333333333333,2026-10-09,2026-10-09,2026-10,2026Q4
18990,delivery,4694.49,2026-10-09,2026-10-09,2026-10,2026Q4
18991,fuel,67.71333333333334,2026-10-09,2026-10-09,2026-10,2026Q4
18992,delivery,1568.16,2026-10-09,2026-10-09,2026-10,2026Q4
18993,fuel,81.41000000000001,2026-10-09,2026-10-09,2026-10,2026Q4
18994,delivery,7974.299999999999,2026-10-09,2026-10-09,2026-10,2026Q4
18995,fuel,75.6,2026-10-09,2026-10-09,2026-10,2026Q4
18996,delivery,1152.44,2026-10-09,2026-10-09,2026-10,2026Q4
18997,fuel,84.09333333333333,2026-10-09,2026-10-09,2026-10,2026Q4
18998,delivery,9135.15,2026-10-09,2026-10-09,2026-10,2026Q4
18999,fuel,45.45333333333333,2026-10-09,2026-10-09,2026-10,2026Q4
19000,delivery,9557.79,2026-10-09,2026-10-09,2026-10,2026Q4
19001,fuel,45.45333333333333,2026-10-09,2026-10-09,2026-10,2026Q4
